Table.Name;Field.Name;DataType
ReservedWell;rswl_ReservedProcedure;INT64
BillingCodeAssignment;bcas_EligibleLocusCount;INT64
Nonconformity;nc_Description;String
w_BillingCodeInstance;bci_Count;Integer
DisorderAssociation;dsra_InheritancePattern;INT64
ICDAdviceResistanceRuleLine;icrl_RISValues;Enumerated
SpecificSite;ssit_ICDReportProperty;INT64
SpecificSite;ssit_ICDCodingSystem;INT64
SpecificSite;ssit_ICDMaterialCode;INT64
SpecificSite;ssit_ICDAttributeCode;INT64
SpecificSite;ssit_ICDSpeciesCode;INT64
SpecificSite;ssit_ICDIsolationTest;INT64
Material;mat_ExpectedTrigger;INT64
Material;mat_AvailableTrigger;INT64
Material;mat_DiscontinuedTrigger;INT64
SpecificSite;ssit_NCReportFunction;INT64
Property;prop_SpeciesCode;INT64
VariantResultDetail;vrrd_Id;INT64
VariantResultDetail;vrrd_CreationUser;INT64
VariantResultDetail;vrrd_CreationTime;DateTime
VariantResultDetail;vrrd_LastUpdateUser;INT64
VariantResultDetail;vrrd_LastUpdateTime;DateTime
VariantResultDetail;vrrd_Version;Positive integer
VariantResultDetail;vrrd_ListDetailType;INT64
VariantResultDetail;vrrd_Value;String
VariantResultDetail;vrrd_VariantResult;INT64
SpecificSite;ssit_ReuseComplOrderset;Logical
WorkListTemplate;wlt_OnlyActnsWithPltItem;Logical
PlateItem;plti_Isolation;INT64
DomainAlias;doma_Alias;String
DomainAlias;doma_Domain;INT64
SpecificSite;ssit_ICDDefaultText;INT64
BamCount;bmcn_ElapsedTime;Fractional
PaymentAgreement;paya_PeriodStartDate;Date
PaymentAgreement;paya_PeriodEndDate;Date
PaymentAgreement;paya_FundRegistration;String
SpecimenPool;spmp_Id;INT64
SpecimenPool;spmp_CreationUser;INT64
SpecimenPool;spmp_CreationTime;DateTime
SpecimenPool;spmp_LastUpdateUser;INT64
SpecimenPool;spmp_LastUpdateTime;DateTime
SpecimenPool;spmp_Version;Positive integer
SpecimenPool;spmp_Identification;String
SpecimenPool;spmp_SpecimenCount;Positive integer
SpecimenPool;spmp_PoolingStation;INT64
SpecimenPool;spmp_PlateIdentification;String
SpecimenPool;spmp_WellPosition;String
SpecimenPool;spmp_LastExportTime;DateTime
SpecimenPoolMember;spmm_Id;INT64
SpecimenPoolMember;spmm_CreationUser;INT64
SpecimenPoolMember;spmm_CreationTime;DateTime
SpecimenPoolMember;spmm_LastUpdateUser;INT64
SpecimenPoolMember;spmm_LastUpdateTime;DateTime
SpecimenPoolMember;spmm_Version;Positive integer
SpecimenPoolMember;spmm_SpecimenPool;INT64
SpecimenPoolMember;spmm_Specimen;INT64
Result;rslt_SpecimenPool;INT64
Station;stn_UsePoolIdentification;Logical
Station;stn_PoolIdentification;INT64
w_IcdSd;icd_Code;String
w_IcdSd;icd_Bezeichnung;String
w_IcdSd;icd_KapitelNummer;String
w_IcdSd;icd_Gruppe;String
w_IcdSd;icd_Abrechenbar;Logical
w_IcdSd;icd_Geschlechtsbezug;String
w_IcdSd;icd_UntereAltersgrenze;Integer
w_IcdSd;icd_UntereAltersgrenzeUnit;String
w_IcdSd;icd_ObereAltersgrenze;Integer
w_IcdSd;icd_ObereAltersgrenzeUnit;String
w_IcdSd;icd_AlterFehlerArt;String
w_IcdSd;icd_InMitteleuropaSelten;Logical
w_IcdSd;icd_Notationskennzeichen;String
w_IcdSd;icd_KeineDauerdiagnose;String
w_IcdSd;icd_IfSGMeldePflicht;Logical
w_IcdSd;icd_IfSGAbrechnBesonder;String
w_IcdSd;icd_Verschluesselungsanl;String
w_IcdSd;icd_Arztgruppe;String
w_IcdSd;icd_MitInhaltBelegt;Logical
Material;mat_MBChangeTime;DateTime
SpecificSite;ssit_FrenchINSNIAProvider;INT64
SpecificSite;ssit_FrenchINSNIRProvider;INT64
SpecificSite;ssit_FrenchDMPBaseUrl;String
SpecificSite;ssit_ChkPanMbrDerivOnMat;Logical
SpecificSite;ssit_RunCompForKnownPIN;Logical
PersonSearchName;psn_Id;INT64
PersonSearchName;psn_CreationUser;INT64
PersonSearchName;psn_CreationTime;DateTime
PersonSearchName;psn_LastUpdateUser;INT64
PersonSearchName;psn_LastUpdateTime;DateTime
PersonSearchName;psn_Version;Positive integer
PersonSearchName;psn_Type;Enumerated
PersonSearchName;psn_Person;INT64
PersonSearchName;psn_Name;String
sc_DatabaseUser;dusr_Comment;String
sc_DatabaseUser;dusr_IsDBA;Logical
sc_DatabaseUser;dusr_SqlOnly;Logical
sc_DatabaseUser;dusr_UserName;String
sc_DatabaseUser;dusr_UserId;String
sc_DatabaseUser;dusr_Version;Positive integer
sc_DatabaseUser;dusr_LastUpdateTime;DateTime
sc_DatabaseUser;dusr_LastUpdateUser;INT64
sc_DatabaseUser;dusr_CreationTime;DateTime
sc_DatabaseUser;dusr_CreationUser;INT64
sc_DatabaseUser;dusr_Id;INT64
gp_Site;gsit_DfltPdfEncryptionLvl;Enumerated
Person;prsn_BirthLocationCode;String
PurchaseItem;pchi_ProductCount;Positive integer
ProductDelivery;pdlv_ProductCount;Positive integer
Person;prsn_DisplayFirstName;String
Person;prsn_LegalGivenNames;String
Person;prsn_LegalFirstName;String
sc_DatabaseUser;dusr_SqlDBA;String
sc_OIDCDomain;oidc_AllowMatchByName;Logical
sc_OIDCDomain;oidc_Scope;String
sc_OIDCDomain;oidc_ClientSecret;String
sc_OIDCDomain;oidc_ClientId;String
sc_OIDCDomain;oidc_UserInfoURL;String
sc_OIDCDomain;oidc_TokenURL;String
sc_OIDCDomain;oidc_AuthenticationURL;String
sc_OIDCDomain;oidc_Enabled;Logical
sc_OIDCDomain;oidc_Comment;String
sc_OIDCDomain;oidc_Name;Mnemonic
sc_OIDCDomain;oidc_Version;Positive integer
sc_OIDCDomain;oidc_LastUpdateTime;DateTime
sc_OIDCDomain;oidc_LastUpdateUser;INT64
sc_OIDCDomain;oidc_CreationTime;DateTime
sc_OIDCDomain;oidc_CreationUser;INT64
sc_OIDCDomain;oidc_Id;INT64
sc_OIDCDomainDescription;mm19_Version;Positive integer
sc_OIDCDomainDescription;mm19_Translation;String
sc_OIDCDomainDescription;mm19_Language;INT64
sc_OIDCDomainDescription;mm19_Id;INT64
sc_OIDCDomain;oidc_Description;String
sc_OIDCDomainDescription;mm19_Description;INT64
gp_Site;gsit_OIDCPassVerEnabled;Logical
gp_Site;gsit_OIDCDefaultDomain;INT64
sc_OIDCUserAlias;oiua_User;INT64
sc_OIDCUserAlias;oiua_Domain;INT64
sc_OIDCUserAlias;oiua_Version;Positive integer
sc_OIDCUserAlias;oiua_LastUpdateTime;DateTime
sc_OIDCUserAlias;oiua_LastUpdateUser;INT64
sc_OIDCUserAlias;oiua_CreationTime;DateTime
sc_OIDCUserAlias;oiua_CreationUser;INT64
sc_OIDCUserAlias;oiua_Id;INT64
w_ExternalPatient;extp_LegalName;String
w_ExternalPatient;extp_LegalGivenNames;String
w_ExternalPatient;extp_LegalFirstName;String
w_ExternalPatient;extp_DisplayLastName;String
w_ExternalPatient;extp_DisplayFirstName;String
sc_OIDCUserAlias;oiua_Alias;String
DefaultReport;dfrp_NmrPatientVisibility;Enumerated
DefaultReport;dfrp_NmrHCPVisibility;Enumerated
gp_Site;gsit_LDAPAuthenticateOnly;Logical
gp_Site;gsit_ADDSAuthenticateOnly;Logical
CopyNumberVariant;cpnm_Transcript;String
CopyNumberVariant;cpnm_CopyDNAChange;String
CopyNumberVariant;cpnm_GenomicDNAChange;String
Variant;vrnt_Rearrangement;String
sc_OIDCDomain;oidc_Image;BLOB
GeneticProcedure;gntp_AutoSelectFamily;Enumerated
sc_OIDCDomainOption;odcd_Value;String
sc_OIDCDomainOption;odcd_Key;String
sc_OIDCDomainOption;odcd_Domain;INT64
sc_OIDCDomainOption;odcd_Version;Positive integer
sc_OIDCDomainOption;odcd_LastUpdateTime;DateTime
sc_OIDCDomainOption;odcd_LastUpdateUser;INT64
sc_OIDCDomainOption;odcd_CreationTime;DateTime
sc_OIDCDomainOption;odcd_CreationUser;INT64
sc_OIDCDomainOption;odcd_Id;INT64
Referral;rfrl_OriginalIssuer;String
Referral;rfrl_OfficialIssuer;String
PersonNMRInfo;pnmr_CreationUser;INT64
PersonNMRInfo;pnmr_CreationTime;DateTime
PersonNMRInfo;pnmr_LastUpdateUser;INT64
PersonNMRInfo;pnmr_LastUpdateTime;DateTime
PersonNMRInfo;pnmr_Version;Positive integer
PersonNMRInfo;pnmr_Person;INT64
PersonNMRInfo;pnmr_Status;Enumerated
PersonNMRInfo;pnmr_StatusText;String
PersonNMRInfo;pnmr_StatusTime;DateTime
ReportNMRInfo;rnmr_CreationUser;INT64
ReportNMRInfo;rnmr_CreationTime;DateTime
ReportNMRInfo;rnmr_LastUpdateUser;INT64
ReportNMRInfo;rnmr_LastUpdateTime;DateTime
ReportNMRInfo;rnmr_Version;Positive integer
ReportNMRInfo;rnmr_Report;INT64
ReportNMRInfo;rnmr_PublicationStatus;Enumerated
ReportNMRInfo;rnmr_PublicationStatusText;String
ReportNMRInfo;rnmr_LastPublicationTime;DateTime
ReportNMRInfo;rnmr_PatientVisibility;Enumerated
ReportNMRInfo;rnmr_HCProVisibility;Enumerated
MolecularClassification;mlcl_Id;INT64
MolecularClassification;mlcl_CreationUser;INT64
MolecularClassification;mlcl_CreationTime;DateTime
MolecularClassification;mlcl_LastUpdateUser;INT64
MolecularClassification;mlcl_LastUpdateTime;DateTime
MolecularClassification;mlcl_Version;Positive integer
MolecularClassification;mlcl_SeqNo;Positive integer
MolecularClassification;mlcl_Mnemonic;Mnemonic
MolecularClassification;mlcl_Name;String
MolecularClassification;mlcl_Description;String
MolcularClassificDscripti;ml61_Id;INT64
MolcularClassificDscripti;ml61_Description;INT64
MolcularClassificDscripti;ml61_Language;INT64
MolcularClassificDscripti;ml61_Translation;String
MolcularClassificDscripti;ml61_Version;Positive integer
MolecularClassification;mlcl_Severity;Positive integer
MolecularClassification;mlcl_Enabled;Logical
MolecularClassification;mlcl_IsDefaultReportable;Logical
ClinicalGrading;clgr_Id;INT64
ClinicalGrading;clgr_CreationUser;INT64
ClinicalGrading;clgr_CreationTime;DateTime
ClinicalGrading;clgr_LastUpdateUser;INT64
ClinicalGrading;clgr_LastUpdateTime;DateTime
ClinicalGrading;clgr_Version;Positive integer
ClinicalGrading;clgr_SeqNo;Positive integer
ClinicalGrading;clgr_Mnemonic;Mnemonic
ClinicalGrading;clgr_Name;String
ClinicalGrading;clgr_Description;String
ClinicalGradingDescription;ml65_Id;INT64
ClinicalGradingDescription;ml65_Description;INT64
ClinicalGradingDescription;ml65_Language;INT64
ClinicalGradingDescription;ml65_Translation;String
ClinicalGradingDescription;ml65_Version;Positive integer
ClinicalGrading;clgr_Severity;Positive integer
ClinicalGrading;clgr_Enabled;Logical
Variant;vrnt_MolecularClassif;INT64
Variant;vrnt_ClinicalGrading;INT64
VariantResult;vrnr_MolecularClassif;INT64
VariantResult;vrnr_ClinicalGrading;INT64
sc_OIDCDomain;oidc_AfterLoginMessage;CLOB
ReportNMRInfo;rnmr_ExternalId;String
DefaultReport;dfrp_NmrQueueName;String
BillingCodeAssignment;bcas_GeneticProcedure;INT64
BillingCodeAssignment;bcas_ApproachPlan;INT64
gp_Site;gsit_HVKVIntPassFallback;Logical
gp_Site;gsit_HVKVDefaultVault;INT64
gp_Site;gsit_HVKVPassVerEnabled;Logical
sc_HashiCorpVault;hcv_Vault;INT64
sc_HashiCorpVault;hcv_Version;Positive integer
sc_HashiCorpVault;hcv_LastUpdateTime;DateTime
sc_HashiCorpVault;hcv_LastUpdateUser;INT64
sc_HashiCorpVault;hcv_CreationTime;DateTime
sc_HashiCorpVault;hcv_CreationUser;INT64
sc_User;usr_VaultAlias;String
sc_User;usr_Vault;INT64
sc_Vault;vlt_Type;Enumerated
sc_Vault;vlt_Name;Mnemonic
sc_Vault;vlt_Version;Positive integer
sc_Vault;vlt_LastUpdateTime;DateTime
sc_Vault;vlt_LastUpdateUser;INT64
sc_Vault;vlt_CreationTime;DateTime
sc_Vault;vlt_CreationUser;INT64
sc_Vault;vlt_Id;INT64
sc_DatabaseUser;dusr_TempValue;String
BillingCodeAssignment;bcas_Locus;INT64
sc_WebDomain;webd_Issuer;String
sc_WebDomain;webd_Domain;INT64
sc_WebDomain;webd_Version;Positive integer
sc_WebDomain;webd_LastUpdateTime;DateTime
sc_WebDomain;webd_LastUpdateUser;INT64
sc_WebDomain;webd_CreationTime;DateTime
sc_WebDomain;webd_CreationUser;INT64
Lab;lab_ExecutorSiteFunction;INT64
SpecificSite;ssit_ReopenComplOrderset;Logical
sc_Vault;vlt_Comment;String
gp_RESTSession;rses_LastCallTime;DateTime
gp_RESTSession;rses_Role;INT64
gp_RESTSession;rses_Type;Enumerated
gp_RESTSession;rses_Session;INT64
gp_RESTSession;rses_Version;Positive integer
gp_RESTSession;rses_LastUpdateTime;DateTime
gp_RESTSession;rses_LastUpdateUser;INT64
gp_RESTSession;rses_CreationTime;DateTime
gp_RESTSession;rses_CreationUser;INT64
gp_RESTSession;rses_Id;INT64
w_UrgentOrder;wurg_ShortId;String
sc_HashiCorpVault;hcv_PasswordKVENgine;String
sc_HashiCorpVault;hcv_PasswordAccessToken;String
sc_HashiCorpVault;hcv_ServiceAccount;INT64
sc_HashiCorpVault;hcv_Port;String
VariantResult;vrnr_Disorder;INT64
gp_SiteFunctionCall;sfc_LineNumber;Positive integer
gp_SiteFunctionCall;sfc_Callee;INT64
gp_SiteFunctionCall;sfc_Caller;INT64
gp_SiteFunctionCall;sfc_Version;Positive integer
gp_SiteFunctionCall;sfc_Id;INT64
w_BloodBag;wbbg_BloodBag;INT64
BillingItem;bit_TariffTime;DateTime
w_BloodBag;wbbg_InternalId;String
w_Delivery;dlvr_ValidationTime;DateTime
w_ReimbursementClause;rmbc_TariffTimeType;Positive integer
w_BillingCodeInstance;bci_TariffTime;DateTime
sc_HashiCorpVault;hcv_ServiceHost;INT64
SpecificSite;ssit_AddRqscForStructRprt;Logical
w_BloodBag;wbbg_Recipient;INT64
MBQCTest;mqct_AvailabilityTrigger;INT64
MBQCTest;mqct_ConfirmationTrigger;INT64
gp_RESTSession;rses_Identifier;String
w_BloodSelection;wbls_Order;INT64
AntibioticAtuRule;abar_Id;INT64
AntibioticAtuRule;abar_CreationUser;INT64
AntibioticAtuRule;abar_CreationTime;DateTime
AntibioticAtuRule;abar_LastUpdateUser;INT64
AntibioticAtuRule;abar_LastUpdateTime;DateTime
AntibioticAtuRule;abar_Version;Positive integer
AntibioticAtuRule;abar_Antibiotic;INT64
AntibioticAtuRule;abar_MicroOrganism;INT64
AntibioticAtuRule;abar_Eligibility;INT64
AntibioticAtuRule;abar_ForAgarDiffusion;Logical
AntibioticAtuRule;abar_LowAtuValue;Positive fractional
WorkListExportLayout;wlel_Id;INT64
WorkListExportLayout;wlel_CreationUser;INT64
WorkListExportLayout;wlel_CreationTime;DateTime
WorkListExportLayout;wlel_LastUpdateUser;INT64
WorkListExportLayout;wlel_LastUpdateTime;DateTime
WorkListExportLayout;wlel_Version;Positive integer
WorkListExportLayout;wlel_Mnemonic;Mnemonic
AntibioticAtuRule;abar_HighAtuValue;Positive fractional
AntibioticAtuRule;abar_IncludeLowAtuValue;Logical
WorkListExportLayout;wlel_LocusResultSection;INT64
AntibioticAtuRule;abar_IncludeHighAtuValue;Logical
AntibioticAtuRule;abar_Severity;Positive integer
WorkListExportLayout;wlel_VariantResultSection;INT64
AntibioticAtuRule;abar_Comment;INT64
WorkListExportLayout;wlel_PlateItemSection;INT64
AntibioticResult;abrs_AtuSeverity;Integer
WorkListExportLayout;wlel_AddEmptyWells;Logical
WorkListExportLayout;wlel_PlateHeader;INT64
WorkListExportLayout;wlel_PlateFooter;INT64
WorkListExportLayout;wlel_MasterMixItemSection;INT64
WorkListExportLayout;wlel_MasterMixHeader;INT64
WorkListExportLayout;wlel_MasterMixFooter;INT64
WorkListExportLayout;wlel_ActionGroupCriterion;INT64
WorkListExportLayout;wlel_GroupFooter;INT64
WorkListExportLayout;wlel_GroupHeader;INT64
WorkListExportLayout;wlel_FileHeader;INT64
WorkListExportLayout;wlel_FileFooter;INT64
WorkListExportLayout;wlel_ActionSection;INT64
WorkListExportLayout;wlel_ResultOutputSection;INT64
WorkListExportLayout;wlel_AddAutoPrompt;Logical
WorkListExportLayout;wlel_InputSpecimenSection;INT64
WorkListExportLayout;wlel_IsolationTestSection;INT64
WorkListExportLayout;wlel_ObjectSection;INT64
WorkListExportLayout;wlel_SpecimenOutputSection;INT64
WorkListTemplateLayout;wltl_Id;INT64
WorkListTemplateLayout;wltl_CreationUser;INT64
WorkListTemplateLayout;wltl_CreationTime;DateTime
WorkListTemplateLayout;wltl_LastUpdateUser;INT64
WorkListTemplateLayout;wltl_LastUpdateTime;DateTime
WorkListTemplateLayout;wltl_Version;Positive integer
WorkListTemplateLayout;wltl_ExportLayout;INT64
WorkListTemplateLayout;wltl_WorkListTemplate;INT64
gp_Site;gsit_FFOneSetTimeout;Positive integer
gp_Site;gsit_FFEmptyNapTime;Positive integer
gp_Site;gsit_FFMaxAttempts;Positive integer
gp_Site;gsit_FFMaxTotalTime;Positive integer
gp_Site;gsit_SSOneSetTimeout;Positive integer
gp_Site;gsit_SSEmptyNapTime;Positive integer
gp_Site;gsit_SSMaxAttempts;Positive integer
gp_Site;gsit_SSMaxTotalTime;Positive integer
WorkListExportLayout;wlel_VariantResultHeader;INT64
WorkListExportLayout;wlel_VariantResultFooter;INT64
WorkListExportLayout;wlel_LocusResultHeader;INT64
WorkListExportLayout;wlel_LocusResultFooter;INT64
WorkListTemplate;wlt_LocusResultFilter;INT64
WorkListTemplate;wlt_VariantResultFilter;INT64
WorkListTemplateLocus;wrkl_Id;INT64
WorkListTemplateLocus;wrkl_CreationUser;INT64
WorkListTemplateLocus;wrkl_CreationTime;DateTime
WorkListTemplateLocus;wrkl_LastUpdateUser;INT64
WorkListTemplateLocus;wrkl_LastUpdateTime;DateTime
WorkListTemplateLocus;wrkl_Version;Positive integer
WorkListTemplateLocus;wrkl_WorkListTemplate;INT64
WorkListTemplateLocus;wrkl_Locus;INT64
WorkListTemplateVariant;wrkv_Id;INT64
WorkListTemplateVariant;wrkv_CreationUser;INT64
WorkListTemplateVariant;wrkv_CreationTime;DateTime
WorkListTemplateVariant;wrkv_LastUpdateUser;INT64
WorkListTemplateVariant;wrkv_LastUpdateTime;DateTime
WorkListTemplateVariant;wrkv_Version;Positive integer
WorkListTemplateVariant;wrkv_WorkListTemplate;INT64
WorkListTemplateVariant;wrkv_Variant;INT64
w_BloodBag;wbbg_AntigenList;String
TransplantProduct;trns_Id;INT64
TransplantProduct;trns_CreationUser;INT64
TransplantProduct;trns_CreationTime;DateTime
TransplantProduct;trns_LastUpdateUser;INT64
TransplantProduct;trns_LastUpdateTime;DateTime
TransplantProduct;trns_Version;Positive integer
TransplantProduct;trns_Mnemonic;Mnemonic
TransplantProduct;trns_Description;String
TransplanProductDescripti;ml66_Id;INT64
TransplanProductDescripti;ml66_Description;INT64
TransplanProductDescripti;ml66_Language;INT64
TransplanProductDescripti;ml66_Translation;String
TransplanProductDescripti;ml66_Version;Positive integer
TransplantProduct;trns_Ranking;INT64
TransplantProduct;trns_AutoConfirm;Logical
TransplantProduct;trns_CheckRequestable;INT64
TransplantProduct;trns_PropClassification;INT64
TransplantRequestable;trrb_Id;INT64
TransplantRequestable;trrb_CreationUser;INT64
TransplantRequestable;trrb_CreationTime;DateTime
TransplantRequestable;trrb_LastUpdateUser;INT64
TransplantRequestable;trrb_LastUpdateTime;DateTime
TransplantRequestable;trrb_Version;Positive integer
TransplantRequestable;trrb_TransplantProduct;INT64
TransplantRequestable;trrb_Requestable;INT64
TransplantProduct;trns_DefaultRequestable;INT64
TransplantRegistrationStatus;trrs_Id;INT64
TransplantRegistrationStatus;trrs_CreationUser;INT64
TransplantRegistrationStatus;trrs_CreationTime;DateTime
TransplantRegistrationStatus;trrs_LastUpdateUser;INT64
TransplantRegistrationStatus;trrs_LastUpdateTime;DateTime
TransplantRegistrationStatus;trrs_Version;Positive integer
TransplantRegistrationStatus;trrs_Seqno;Positive integer
TransplantRegistrationStatus;trrs_Mnemonic;Mnemonic
TransplantRegistrationStatus;trrs_Name;String
TransplantRegistrationStatus;trrs_Description;String
TrnsplnRgstrtSttusDscrpt;ml67_Id;INT64
TrnsplnRgstrtSttusDscrpt;ml67_Description;INT64
TrnsplnRgstrtSttusDscrpt;ml67_Language;INT64
TrnsplnRgstrtSttusDscrpt;ml67_Translation;String
TrnsplnRgstrtSttusDscrpt;ml67_Version;Positive integer
TransplantRegistrationStatus;trrs_Active;Logical
TransplantRegistrationStatus;trrs_Usage;Enumerated
TransplantRegistration;trre_Id;INT64
TransplantRegistration;trre_CreationUser;INT64
TransplantRegistration;trre_CreationTime;DateTime
TransplantRegistration;trre_LastUpdateUser;INT64
TransplantRegistration;trre_LastUpdateTime;DateTime
TransplantRegistration;trre_Version;Positive integer
TransplantRegistration;trre_Object;INT64
TransplantRegistration;trre_Type;Enumerated
TransplantRegistration;trre_RegistrationStatus;INT64
TransplantRegistration;trre_Status;Enumerated
TransplantRegistration;trre_Comment;String
TransplantSelection;trse_Id;INT64
TransplantSelection;trse_CreationUser;INT64
TransplantSelection;trse_CreationTime;DateTime
TransplantSelection;trse_LastUpdateUser;INT64
TransplantSelection;trse_LastUpdateTime;DateTime
TransplantSelection;trse_Version;Positive integer
TransplantSelection;trse_Order;INT64
TransplantSelection;trse_Registration;INT64
Transplant;trnp_Id;INT64
Transplant;trnp_CreationUser;INT64
Transplant;trnp_CreationTime;DateTime
Transplant;trnp_LastUpdateUser;INT64
Transplant;trnp_LastUpdateTime;DateTime
Transplant;trnp_Version;Positive integer
Transplant;trnp_InternalId;String
Transplant;trnp_ExternalId;String
Transplant;trnp_TransplantProduct;INT64
Transplant;trnp_Status;Enumerated
Transplant;trnp_Order;INT64
Transplant;trnp_Registration;INT64
Transplant;trnp_Context;String
Transplant;trnp_Remarks;String
Transplant;trnp_ReceiptTime;DateTime
Transplant;trnp_TransplantTime;DateTime
Transplant;trnp_DiscontinuationTime;DateTime
Transplant;trnp_DiscontinuationReason;String
TransplantSelection;trse_Transplant;INT64
TransplantSelection;trse_Status;Enumerated
TransplantSelection;trse_Comment;String
TransplantSelection;trse_ReservationTime;DateTime
TransplantSelection;trse_CompatibilityScore;Positive integer
TransplantSelection;trse_CheckResult;INT64
TransplantSelection;trse_CheckTime;DateTime
TransplantSelection;trse_TransplantTime;DateTime
TransplantSelection;trse_ReportResult;INT64
TransplantSelection;trse_DiscontinuationTime;DateTime
TransplantSelection;trse_DiscontinuationReason;String
TransplantRegistration;trre_TransplantProduct;INT64
Transplant;trnp_DiscontinuationUser;INT64
Transplant;trnp_TransplantUser;INT64
TransplantSelection;trse_ReservationUser;INT64
TransplantSelection;trse_CheckUser;INT64
TransplantSelection;trse_TransplantUser;INT64
TransplantSelection;trse_DiscontinuationUser;INT64
HLARequestable;hlrb_Id;INT64
HLARequestable;hlrb_CreationUser;INT64
HLARequestable;hlrb_CreationTime;DateTime
HLARequestable;hlrb_LastUpdateUser;INT64
HLARequestable;hlrb_LastUpdateTime;DateTime
HLARequestable;hlrb_Version;Positive integer
HLAProcedure;hlpr_Id;INT64
HLAProcedure;hlpr_CreationUser;INT64
